t_rel_s,sim_joint6_deg,real_joint6_deg
0.9160,-31.5328,-31.5329
0.9200,-31.5331,-31.5329
0.9240,-31.5328,-31.5329
0.9280,-31.5331,-31.5329
0.9320,-31.5328,-31.5329
0.9360,-31.5331,-31.5329
0.9400,-31.5328,-31.5329
0.9440,-31.5331,-31.5329
0.9480,-31.5328,-31.5329
0.9520,-31.5331,-31.5329
0.9560,-31.5328,-31.5329
0.9600,-31.5331,-31.5329
0.9640,-31.5328,-31.5329
0.9680,-31.5331,-31.5329
0.9720,-31.5328,-31.5329
0.9760,-31.5330,-31.5329
0.9800,-31.5328,-31.5329
0.9840,-31.5331,-31.5329
0.9880,-31.5328,-31.5329
0.9920,-31.5331,-31.5329
0.9960,-31.5328,-31.5329
1.0000,-31.5331,-31.5329
1.0040,-31.5328,-31.5329
1.0080,-31.5331,-31.5329
1.0120,-31.5328,-31.5329
1.0160,-31.5330,-31.5329
1.0200,-31.5328,-31.5329
1.0240,-31.5330,-31.5329
1.0280,-31.5328,-31.5329
1.0320,-31.5330,-31.5329
1.0360,-31.5329,-31.5329
1.0400,-31.5330,-31.5329
1.0440,-31.5328,-31.5329
1.0480,-31.5330,-31.5329
1.0520,-31.5328,-31.5329
1.0560,-31.5330,-31.5329
1.0600,-31.5328,-31.5329
1.0640,-31.5330,-31.5329
1.0680,-31.5328,-31.5329
1.0720,-31.5330,-31.5329
1.0760,-31.5329,-31.5329
1.0800,-31.5330,-31.5329
1.0840,-31.5329,-31.5329
1.0880,-31.5330,-31.5329
1.0920,-31.5329,-31.5329
1.0960,-31.5330,-31.5329
1.1000,-31.5329,-31.5329
1.1040,-31.5330,-31.5329
1.1080,-31.5329,-31.5329
1.1120,-31.5330,-31.5329
1.1160,-31.5329,-31.5329
1.1200,-31.5330,-31.5329
1.1240,-31.5329,-31.5329
1.1280,-31.5330,-31.5329
1.1320,-31.5329,-31.5329
1.1360,-31.5330,-31.5329
1.1400,-31.5329,-31.5329
1.1440,-31.5330,-31.5329
1.1480,-31.5329,-31.5329
1.1520,-31.5330,-31.5329
1.1560,-31.5329,-31.5329
1.1600,-31.5330,-31.5329
1.1640,-31.5329,-31.5329
1.1680,-31.5330,-31.5329
1.1720,-31.5329,-31.5329
1.1760,-31.5329,-31.5330
1.1800,-31.5329,-31.5330
1.1840,-31.5330,-31.5329
1.1880,-31.5329,-31.5329
1.1920,-31.5329,-31.5329
1.1960,-31.5329,-31.5329
1.2000,-31.5330,-31.5329
1.2040,-31.5330,-31.5329
1.2080,-31.5329,-31.5329
1.2120,-31.5330,-31.5329
1.2160,-31.5329,-31.5329
1.2200,-31.5330,-31.5329
1.2240,-31.5329,-31.5329
1.2280,-31.5330,-31.5329
1.2320,-31.5329,-31.5329
1.2360,-31.5330,-31.5329
1.2400,-31.5329,-31.5329
1.2440,-31.5330,-31.5329
1.2480,-31.5329,-31.5329
1.2520,-31.5329,-31.5329
1.2560,-31.5329,-31.5329
1.2600,-31.5330,-31.5329
1.2640,-31.5329,-31.5329
1.2680,-31.5330,-31.5329
1.2720,-31.5329,-31.5329
1.2760,-31.5330,-31.5329
1.2800,-31.5329,-31.5329
1.2840,-31.5330,-31.5329
1.2880,-31.5329,-31.5329
1.2920,-31.5331,-31.5329
1.2960,-31.5329,-31.5329
1.3000,-31.5330,-31.5329
1.3040,-31.5328,-31.5329
1.3080,-31.5330,-31.5329
1.3120,-31.5328,-31.5329
1.3160,-31.5330,-31.5329
1.3200,-31.5328,-31.5329
1.3240,-31.5331,-31.5329
1.3280,-31.5329,-31.5329
1.3320,-31.5330,-31.5329
1.3360,-31.5329,-31.5329
1.3400,-31.5331,-31.5329
1.3440,-31.5328,-31.5329
1.3480,-31.5331,-31.5329
1.3520,-31.5328,-31.5329
1.3560,-31.5331,-31.5329
1.3600,-31.5328,-31.5329
1.3640,-31.5331,-31.5329
1.3680,-31.5328,-31.5329
1.3720,-31.5331,-31.5329
1.3760,-31.5328,-31.5329
1.3800,-31.5332,-31.5329
1.3840,-31.5328,-31.5329
1.3880,-31.5331,-31.5329
1.3920,-31.5328,-31.5329
1.3960,-31.5332,-31.5329
1.4000,-31.5327,-31.5329
1.4040,-31.5331,-31.5329
1.4080,-31.5328,-31.5329
1.4120,-31.5332,-31.5329
1.4160,-31.5328,-31.5329
1.4200,-31.5332,-31.5329
1.4240,-31.5327,-31.5329
1.4280,-31.5331,-31.5329
1.4320,-31.5328,-31.5329
1.4360,-31.5332,-31.5330
1.4400,-31.5327,-31.5330
1.4440,-31.5331,-31.5329
1.4480,-31.5327,-31.5329
1.4520,-31.5332,-31.5329
1.4560,-31.5327,-31.5329
1.4600,-31.5332,-31.5329
1.4640,-31.5328,-31.5329
1.4680,-31.5332,-31.5329
1.4720,-31.5327,-31.5329
1.4760,-31.5332,-31.5329
1.4800,-31.5327,-31.5329
1.4840,-31.5332,-31.5329
1.4880,-31.5326,-31.5329
1.4920,-31.5334,-31.5329
1.4960,-31.5327,-31.5329
1.5000,-31.5333,-31.5329
1.5040,-31.5326,-31.5329
1.5080,-31.5331,-31.5330
1.5120,-31.5326,-31.5330
1.5160,-31.5332,-31.5330
1.5200,-31.5326,-31.5330
1.5240,-31.5333,-31.5330
1.5280,-31.5326,-31.5329
1.5320,-31.5332,-31.5329
1.5360,-31.5327,-31.5329
1.5400,-31.5333,-31.5330
1.5440,-31.5326,-31.5330
1.5480,-31.5332,-31.5330
1.5520,-31.5328,-31.5330
1.5560,-31.5332,-31.5329
1.5600,-31.5325,-31.5329
1.5640,-31.5332,-31.5329
1.5680,-31.5326,-31.5329
1.5720,-31.5333,-31.5329
1.5760,-31.5327,-31.5329
1.5800,-31.5333,-31.5329
1.5840,-31.5326,-31.5329
1.5880,-31.5333,-31.5330
1.5920,-31.5327,-31.5330
1.5960,-31.5333,-31.5330
1.6000,-31.5326,-31.5330
1.6040,-31.5333,-31.5330
1.6080,-31.5326,-31.5330
1.6120,-31.5333,-31.5330
1.6160,-31.5325,-31.5329
1.6200,-31.5335,-31.5329
1.6240,-31.5327,-31.5329
1.6280,-31.5334,-31.5329
1.6320,-31.5325,-31.5329
1.6360,-31.5333,-31.5329
1.6400,-31.5326,-31.5329
1.6440,-31.5333,-31.5329
1.6480,-31.5324,-31.5329
1.6520,-31.5334,-31.5329
1.6560,-31.5325,-31.5329
1.6600,-31.5335,-31.5329
1.6640,-31.5325,-31.5330
1.6680,-31.5334,-31.5330
1.6720,-31.5326,-31.5330
1.6760,-31.5335,-31.5330
1.6800,-31.5324,-31.5330
1.6840,-31.5334,-31.5330
1.6880,-31.5325,-31.5330
1.6920,-31.5334,-31.5330
1.6960,-31.5324,-31.5330
1.7000,-31.5334,-31.5330
1.7040,-31.5324,-31.5330
1.7080,-31.5335,-31.5330
1.7120,-31.5324,-31.5329
1.7160,-31.5334,-31.5329
1.7200,-31.5326,-31.5330
1.7240,-31.5334,-31.5330
1.7280,-31.5324,-31.5330
1.7320,-31.5336,-31.5330
1.7360,-31.5324,-31.5330
1.7400,-31.5335,-31.5330
1.7440,-31.5324,-31.5330
1.7480,-31.5336,-31.5330
1.7520,-31.5323,-31.5330
1.7560,-31.5335,-31.5330
1.7600,-31.5323,-31.5330
1.7640,-31.5335,-31.5330
1.7680,-31.5327,-31.5330
1.7720,-31.5335,-31.5330
1.7760,-31.5324,-31.5329
1.7800,-31.5336,-31.5330
1.7840,-31.5324,-31.5330
1.7880,-31.5335,-31.5330
1.7920,-31.5323,-31.5330
1.7960,-31.5338,-31.5330
1.8000,-31.5323,-31.5330
1.8040,-31.5336,-31.5330
1.8080,-31.5322,-31.5330
1.8120,-31.5335,-31.5330
1.8160,-31.5323,-31.5330
1.8200,-31.5338,-31.5330
1.8240,-31.5323,-31.5330
1.8280,-31.5336,-31.5330
1.8320,-31.5324,-31.5330
1.8360,-31.5337,-31.5330
1.8400,-31.5323,-31.5330
1.8440,-31.5337,-31.5330
1.8480,-31.5324,-31.5330
1.8520,-31.5336,-31.5330
1.8560,-31.5323,-31.5329
1.8600,-31.5338,-31.5329
1.8640,-31.5324,-31.5330
1.8680,-31.5336,-31.5330
1.8720,-31.5322,-31.5330
1.8760,-31.5335,-31.5330
1.8800,-31.5322,-31.5330
1.8840,-31.5338,-31.5330
1.8880,-31.5322,-31.5330
1.8920,-31.5336,-31.5330
1.8960,-31.5322,-31.5330
1.9000,-31.5337,-31.5330
1.9040,-31.5322,-31.5330
1.9080,-31.5337,-31.5330
1.9120,-31.5322,-31.5330
1.9160,-31.5338,-31.5330
1.9200,-31.5319,-31.5330
1.9240,-31.5339,-31.5330
1.9280,-31.5323,-31.5330
1.9320,-31.5338,-31.5329
1.9360,-31.5320,-31.5330
1.9400,-31.5338,-31.5330
1.9440,-31.5323,-31.5330
1.9480,-31.5341,-31.5330
1.9520,-31.5322,-31.5330
1.9560,-31.5338,-31.5330
1.9600,-31.5323,-31.5330
1.9640,-31.5337,-31.5330
1.9680,-31.5320,-31.5330
1.9720,-31.5337,-31.5330
1.9760,-31.5319,-31.5330
1.9800,-31.5339,-31.5329
1.9840,-31.5321,-31.5329
1.9880,-31.5338,-31.5329
1.9920,-31.5320,-31.5330
1.9960,-31.5340,-31.5330
2.0000,-31.5320,-31.5330
2.0040,-31.5339,-31.5330
2.0080,-31.5320,-31.5330
2.0120,-31.5339,-31.5330
2.0160,-31.5317,-31.5330
2.0200,-31.5341,-31.5330
2.0240,-31.5320,-31.5330
2.0280,-31.5339,-31.5330
2.0320,-31.5319,-31.5330
2.0360,-31.5339,-31.5330
2.0400,-31.5320,-31.5330
2.0440,-31.5340,-31.5330
2.0480,-31.5320,-31.5330
2.0520,-31.5341,-31.5330
2.0560,-31.5321,-31.5330
2.0600,-31.5341,-31.5330
2.0640,-31.5317,-31.5330
2.0680,-31.5338,-31.5330
2.0720,-31.5319,-31.5330
2.0760,-31.5340,-31.5330
2.0800,-31.5319,-31.5330
2.0840,-31.5339,-31.5330
2.0880,-31.5320,-31.5330
2.0920,-31.5341,-31.5330
2.0960,-31.5318,-31.5330
2.1000,-31.5340,-31.5330
2.1040,-31.5320,-31.5330
2.1080,-31.5340,-31.5330
2.1120,-31.5320,-31.5329
2.1160,-31.5339,-31.5330
2.1200,-31.5316,-31.5330
2.1240,-31.5345,-31.5330
2.1280,-31.5315,-31.5330
2.1320,-31.5344,-31.5330
2.1360,-31.5317,-31.5330
2.1400,-31.5340,-31.5330
2.1440,-31.5319,-31.5330
2.1480,-31.5343,-31.5330
2.1520,-31.5316,-31.5330
2.1560,-31.5341,-31.5330
2.1600,-31.5315,-31.5330
2.1640,-31.5341,-31.5330
2.1680,-31.5319,-31.5330
2.1720,-31.5342,-31.5330
2.1760,-31.5318,-31.5330
2.1800,-31.5341,-31.5330
2.1840,-31.5320,-31.5330
2.1880,-31.5340,-31.5330
2.1920,-31.5317,-31.5330
2.1960,-31.5342,-31.5330
2.2000,-31.5316,-31.5330
2.2040,-31.5341,-31.5330
2.2080,-31.5317,-31.5330
2.2120,-31.5342,-31.5330
2.2160,-31.5320,-31.5330
2.2200,-31.5344,-31.5330
2.2240,-31.5315,-31.5330
2.2280,-31.5344,-31.5330
2.2320,-31.5318,-31.5330
2.2360,-31.5341,-31.5330
2.2400,-31.5315,-31.5330
2.2440,-31.5344,-31.5330
2.2480,-31.5317,-31.5330
2.2520,-31.5346,-31.5330
2.2560,-31.5315,-31.5330
2.2600,-31.5343,-31.5330
2.2640,-31.5317,-31.5330
2.2680,-31.5341,-31.5329
2.2720,-31.5314,-31.5330
2.2760,-31.5345,-31.5330
2.2800,-31.5319,-31.5330
2.2840,-31.5342,-31.5330
2.2880,-31.5313,-31.5330
2.2920,-31.5343,-31.5330
2.2960,-31.5317,-31.5330
2.3000,-31.5343,-31.5330
2.3040,-31.5314,-31.5330
2.3080,-31.5344,-31.5330
2.3120,-31.5313,-31.5330
2.3160,-31.5344,-31.5330
2.3200,-31.5311,-31.5330
2.3240,-31.5344,-31.5330
2.3280,-31.5315,-31.5330
2.3320,-31.5345,-31.5330
2.3360,-31.5313,-31.5330
2.3400,-31.5346,-31.5330
2.3440,-31.5315,-31.5330
2.3480,-31.5345,-31.5330
2.3520,-31.5313,-31.5330
2.3560,-31.5346,-31.5330
2.3600,-31.5312,-31.5330
2.3640,-31.5347,-31.5330
2.3680,-31.5315,-31.5330
2.3720,-31.5345,-31.5330
2.3760,-31.5313,-31.5330
2.3800,-31.5349,-31.5330
2.3840,-31.5313,-31.5330
2.3880,-31.5349,-31.5330
2.3920,-31.5314,-31.5330
2.3960,-31.5346,-31.5330
2.4000,-31.5311,-31.5330
2.4040,-31.5347,-31.5330
2.4080,-31.5313,-31.5330
2.4120,-31.5352,-31.5330
2.4160,-31.5310,-31.5330
2.4200,-31.5350,-31.5330
2.4240,-31.5314,-31.5330
2.4280,-31.5350,-31.5330
2.4320,-31.5309,-31.5330
2.4360,-31.5347,-31.5330
2.4400,-31.5308,-31.5330
2.4440,-31.5347,-31.5330
2.4480,-31.5310,-31.5330
2.4520,-31.5349,-31.5330
2.4560,-31.5312,-31.5330
2.4600,-31.5347,-31.5330
2.4640,-31.5308,-31.5330
2.4680,-31.5351,-31.5330
2.4720,-31.5312,-31.5330
2.4760,-31.5351,-31.5330
2.4800,-31.5309,-31.5330
2.4840,-31.5351,-31.5330
2.4880,-31.5308,-31.5330
2.4920,-31.5348,-31.5330
2.4960,-31.5307,-31.5330
2.5000,-31.5354,-31.5330
2.5040,-31.5310,-31.5330
2.5080,-31.5348,-31.5330
2.5120,-31.5306,-31.5330
2.5160,-31.5354,-31.5330
2.5200,-31.5305,-31.5330
2.5240,-31.5351,-31.5330
2.5280,-31.5309,-31.5330
2.5320,-31.5350,-31.5330
2.5360,-31.5309,-31.5330
2.5400,-31.5351,-31.5330
2.5440,-31.5307,-31.5330
2.5480,-31.5353,-31.5330
2.5520,-31.5305,-31.5330
2.5560,-31.5357,-31.5330
2.5600,-31.5302,-31.5330
2.5640,-31.5352,-31.5330
2.5680,-31.5309,-31.5330
2.5720,-31.5358,-31.5330
2.5760,-31.5302,-31.5330
2.5800,-31.5352,-31.5330
2.5840,-31.5305,-31.5330
2.5880,-31.5354,-31.5330
2.5920,-31.5307,-31.5330
2.5960,-31.5352,-31.5330
2.6000,-31.5304,-31.5330
2.6040,-31.5357,-31.5330
2.6080,-31.5302,-31.5330
2.6120,-31.5350,-31.5330
2.6160,-31.5306,-31.5330
2.6200,-31.5359,-31.5330
2.6240,-31.5310,-31.5330
2.6280,-31.5350,-31.5330
2.6320,-31.5302,-31.5330
2.6360,-31.5355,-31.5330
2.6400,-31.5302,-31.5330
2.6440,-31.5355,-31.5330
2.6480,-31.5304,-31.5330
2.6520,-31.5363,-31.5330
2.6560,-31.5302,-31.5330
2.6600,-31.5358,-31.5330
2.6640,-31.5299,-31.5330
2.6680,-31.5356,-31.5330
2.6720,-31.5304,-31.5330
2.6760,-31.5356,-31.5330
2.6800,-31.5301,-31.5330
2.6840,-31.5359,-31.5330
2.6880,-31.5306,-31.5330
2.6920,-31.5358,-31.5330
2.6960,-31.5298,-31.5330
2.7000,-31.5358,-31.5330
2.7040,-31.5306,-31.5330
2.7080,-31.5358,-31.5330
2.7120,-31.5302,-31.5330
2.7160,-31.5355,-31.5330
2.7200,-31.5305,-31.5330
2.7240,-31.5358,-31.5330
2.7280,-31.5304,-31.5330
2.7320,-31.5354,-31.5330
2.7360,-31.5302,-31.5330
2.7400,-31.5359,-31.5330
2.7440,-31.5301,-31.5329
2.7480,-31.5364,-31.5330
2.7520,-31.5300,-31.5330
2.7560,-31.5358,-31.5330
2.7600,-31.5303,-31.5330
2.7640,-31.5358,-31.5330
2.7680,-31.5297,-31.5330
2.7720,-31.5360,-31.5330
2.7760,-31.5296,-31.5330
2.7800,-31.5364,-31.5330
2.7840,-31.5304,-31.5330
2.7880,-31.5352,-31.5330
2.7920,-31.5298,-31.5330
2.7960,-31.5361,-31.5330
2.8000,-31.5300,-31.5330
2.8040,-31.5359,-31.5330
2.8080,-31.5299,-31.5330
2.8120,-31.5357,-31.5330
2.8160,-31.5306,-31.5330
2.8200,-31.5354,-31.5330
2.8240,-31.5305,-31.5330
2.8280,-31.5359,-31.5330
2.8320,-31.5301,-31.5330
2.8360,-31.5358,-31.5330
2.8400,-31.5296,-31.5330
2.8440,-31.5355,-31.5330
2.8480,-31.5302,-31.5330
2.8520,-31.5362,-31.5330
2.8560,-31.5301,-31.5330
2.8600,-31.5359,-31.5330
2.8640,-31.5302,-31.5330
2.8680,-31.5356,-31.5330
2.8720,-31.5300,-31.5330
2.8760,-31.5357,-31.5330
2.8800,-31.5304,-31.5330
2.8840,-31.5360,-31.5330
2.8880,-31.5296,-31.5330
2.8920,-31.5359,-31.5330
2.8960,-31.5302,-31.5330
2.9000,-31.5357,-31.5330
2.9040,-31.5295,-31.5330
2.9080,-31.5364,-31.5330
2.9120,-31.5299,-31.5330
2.9160,-31.5362,-31.5330
2.9200,-31.5303,-31.5330
2.9240,-31.5356,-31.5330
2.9280,-31.5299,-31.5330
2.9320,-31.5365,-31.5330
2.9360,-31.5296,-31.5330
2.9400,-31.5363,-31.5330
2.9440,-31.5296,-31.5330
2.9480,-31.5361,-31.5330
2.9520,-31.5301,-31.5330
2.9560,-31.5360,-31.5330
2.9600,-31.5305,-31.5330
2.9640,-31.5362,-31.5330
2.9680,-31.5299,-31.5330
2.9720,-31.5357,-31.5330
2.9760,-31.5297,-31.5330
2.9800,-31.5363,-31.5330
2.9840,-31.5296,-31.5330
2.9880,-31.5363,-31.5330
2.9920,-31.5301,-31.5330
2.9960,-31.5366,-31.5330
3.0000,-31.5294,-31.5330
3.0040,-31.5363,-31.5330
3.0080,-31.5299,-31.5330
3.0120,-31.5362,-31.5330
3.0160,-31.5297,-31.5330
3.0200,-31.5359,-31.5330
3.0240,-31.5300,-31.5330
3.0280,-31.5357,-31.5330
3.0320,-31.5299,-31.5330
3.0360,-31.5363,-31.5330
3.0400,-31.5301,-31.5330
3.0440,-31.5359,-31.5330
3.0480,-31.5296,-31.5330
3.0520,-31.5361,-31.5330
3.0560,-31.5298,-31.5330
3.0600,-31.5358,-31.5330
3.0640,-31.5306,-31.5330
3.0680,-31.5362,-31.5330
3.0720,-31.5300,-31.5330
3.0760,-31.5358,-31.5330
3.0800,-31.5300,-31.5329
3.0840,-31.5358,-31.5330
3.0880,-31.5298,-31.5330
3.0920,-31.5362,-31.5330
3.0960,-31.5299,-31.5330
3.1000,-31.5364,-31.5330
3.1040,-31.5295,-31.5330
3.1080,-31.5362,-31.5330
3.1120,-31.5301,-31.5330
3.1160,-31.5367,-31.5330
3.1200,-31.5305,-31.5330
3.1240,-31.5360,-31.5330
3.1280,-31.5299,-31.5329
3.1320,-31.5357,-31.5330
3.1360,-31.5300,-31.5330
3.1400,-31.5359,-31.5330
3.1440,-31.5292,-31.5330
3.1480,-31.5361,-31.5330
3.1520,-31.5300,-31.5330
3.1560,-31.5358,-31.5330
3.1600,-31.5300,-31.5330
3.1640,-31.5357,-31.5330
3.1680,-31.5299,-31.5330
3.1720,-31.5362,-31.5330
3.1760,-31.5299,-31.5330
3.1800,-31.5357,-31.5330
3.1840,-31.5301,-31.5330
3.1880,-31.5362,-31.5330
3.1920,-31.5297,-31.5330
3.1960,-31.5363,-31.5330
3.2000,-31.5300,-31.5330
3.2040,-31.5362,-31.5330
3.2080,-31.5292,-31.5330
3.2120,-31.5359,-31.5330
3.2160,-31.5301,-31.5330
3.2200,-31.5357,-31.5330
3.2240,-31.5295,-31.5330
3.2280,-31.5359,-31.5330
3.2320,-31.5297,-31.5330
3.2360,-31.5366,-31.5330
3.2400,-31.5301,-31.5330
3.2440,-31.5363,-31.5330
3.2480,-31.5296,-31.5330
3.2520,-31.5362,-31.5330
3.2560,-31.5299,-31.5330
3.2600,-31.5357,-31.5330
3.2640,-31.5299,-31.5330
3.2680,-31.5361,-31.5330
3.2720,-31.5297,-31.5330
3.2760,-31.5361,-31.5330
