t_mono_s,source,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad
2697.301481,real,1.535822,0.222967,-1.984494,0.691250,-1.507635,0.116884
2697.309601,real,1.535822,0.222967,-1.986492,0.691249,-1.507635,0.116884
2697.317820,real,1.535822,0.222966,-1.988578,0.691249,-1.507634,0.116884
2697.326101,real,1.535823,0.222966,-1.990756,0.691249,-1.507635,0.116884
2697.342330,real,1.535822,0.222964,-1.995335,0.691248,-1.507635,0.116884
2697.350503,real,1.535822,0.222964,-1.997711,0.691247,-1.507635,0.116884
2697.359044,real,1.535822,0.222964,-2.000126,0.691247,-1.507634,0.116884
2697.366867,real,1.535822,0.222963,-2.002560,0.691246,-1.507635,0.116884
2697.383274,real,1.535822,0.222963,-2.008731,0.691245,-1.507635,0.116884
2697.391478,real,1.535822,0.222962,-2.011216,0.691245,-1.507634,0.116884
2697.399672,real,1.535822,0.222962,-2.013719,0.691244,-1.507634,0.116884
2697.407792,real,1.535822,0.222963,-2.016225,0.691244,-1.507634,0.116884
2697.416110,real,1.535822,0.222963,-2.018741,0.691244,-1.507635,0.116884
2697.432500,real,1.535822,0.222964,-2.023760,0.691245,-1.507634,0.116884
2697.440867,real,1.535822,0.222964,-2.026269,0.691245,-1.507635,0.116884
2697.448991,real,1.535822,0.222964,-2.028789,0.691245,-1.507634,0.116884
2697.457225,real,1.535823,0.222965,-2.031297,0.691245,-1.507635,0.116884
2697.473601,real,1.535822,0.222965,-2.036259,0.691244,-1.507634,0.116884
2697.481806,real,1.535822,0.222964,-2.038703,0.691244,-1.507635,0.116884
2697.490437,real,1.535822,0.222964,-2.041107,0.691243,-1.507635,0.116884
2697.498294,real,1.535823,0.222964,-2.043481,0.691242,-1.507635,0.116884
2697.506536,real,1.535823,0.222963,-2.045800,0.691242,-1.507635,0.116884
2697.523059,real,1.535822,0.222964,-2.050283,0.691241,-1.507635,0.116884
2697.531161,real,1.535822,0.222964,-2.053444,0.691242,-1.507635,0.116884
2697.539406,real,1.535822,0.222964,-2.055438,0.691241,-1.507635,0.116884
2697.547842,real,1.535822,0.222964,-2.057346,0.691241,-1.507634,0.116884
2697.556058,real,1.535823,0.222963,-2.059152,0.691240,-1.507635,0.116884
2697.572612,real,1.535822,0.222963,-2.062454,0.691239,-1.507635,0.116884
2697.580604,real,1.535822,0.222963,-2.063927,0.691238,-1.507635,0.116884
2697.588789,real,1.535822,0.222963,-2.065275,0.691237,-1.507635,0.116884
2697.597071,real,1.535822,0.222963,-2.066490,0.691236,-1.507634,0.116884
2697.613395,real,1.535823,0.222963,-2.068495,0.691236,-1.507634,0.116884
2697.621602,real,1.535823,0.222964,-2.069305,0.691237,-1.507635,0.116884
2697.629744,real,1.535822,0.222965,-2.070008,0.691237,-1.507635,0.116884
2697.638018,real,1.535822,0.222965,-2.070326,0.691237,-1.507635,0.116884
2697.646273,real,1.535822,0.222965,-2.070883,0.691238,-1.507635,0.116884
2697.662436,real,1.535823,0.222966,-2.071728,0.691238,-1.507635,0.116884
2697.670583,real,1.535823,0.222966,-2.072029,0.691239,-1.507634,0.116884
2697.678718,real,1.535822,0.222966,-2.072364,0.691238,-1.507635,0.116884
2697.687133,real,1.535822,0.222965,-2.072518,0.691239,-1.507635,0.116884
2697.703374,real,1.535822,0.222965,-2.072710,0.691238,-1.507635,0.116884
2697.711509,real,1.535822,0.222966,-2.072766,0.691239,-1.507635,0.116884
2697.719764,real,1.535822,0.222966,-2.072799,0.691239,-1.507635,0.116884
2697.728050,real,1.535822,0.222967,-2.072817,0.691240,-1.507635,0.116884
2697.736360,real,1.535822,0.222967,-2.072826,0.691241,-1.507635,0.116884
2697.752719,real,1.535822,0.222967,-2.072864,0.691241,-1.507635,0.116884
2697.761018,real,1.535822,0.222967,-2.072866,0.691241,-1.507635,0.116884
2697.769079,real,1.535822,0.222967,-2.072865,0.691241,-1.507635,0.116884
2697.777242,real,1.535822,0.222966,-2.072845,0.691241,-1.507635,0.116884
2697.793558,real,1.535822,0.222966,-2.072710,0.691240,-1.507635,0.116884
2697.801668,real,1.535822,0.222966,-2.072649,0.691241,-1.507635,0.116884
2697.809833,real,1.535822,0.222966,-2.072570,0.691241,-1.507635,0.116884
2697.818051,real,1.535822,0.222966,-2.072468,0.691241,-1.507635,0.116884
2697.826213,real,1.535822,0.222966,-2.072338,0.691241,-1.507635,0.116884
2697.842741,real,1.535822,0.222966,-2.071951,0.691241,-1.507635,0.116884
2697.851024,real,1.535822,0.222965,-2.071692,0.691240,-1.507635,0.116884
2697.859097,real,1.535822,0.222965,-2.071390,0.691240,-1.507635,0.116884
2697.867194,real,1.535822,0.222964,-2.071033,0.691239,-1.507635,0.116884
2697.883830,real,1.535822,0.222963,-2.070125,0.691239,-1.507634,0.116884
2697.892146,real,1.535822,0.222963,-2.069563,0.691239,-1.507635,0.116884
2697.900493,real,1.535822,0.222964,-2.068933,0.691239,-1.507635,0.116884
2697.908737,real,1.535822,0.222964,-2.068232,0.691239,-1.507634,0.116884
2697.916835,real,1.535823,0.222964,-2.067470,0.691240,-1.507635,0.116884
2697.933193,real,1.535822,0.222965,-2.065366,0.691241,-1.507635,0.116884
2697.941294,real,1.535822,0.222965,-2.064477,0.691241,-1.507635,0.116884
2697.949503,real,1.535822,0.222965,-2.063584,0.691241,-1.507635,0.116884
2697.957587,real,1.535822,0.222965,-2.062688,0.691241,-1.507635,0.116884
2697.966321,real,1.535823,0.222966,-2.061799,0.691241,-1.507635,0.116884
2697.982230,real,1.535822,0.222966,-2.060080,0.691242,-1.507635,0.116884
2697.990442,real,1.535822,0.222967,-2.059260,0.691242,-1.507635,0.116884
2697.998548,real,1.535822,0.222967,-2.058479,0.691243,-1.507635,0.116884
2698.006720,real,1.535822,0.222967,-2.057743,0.691243,-1.507635,0.116884
2698.023147,real,1.535822,0.222967,-2.056451,0.691244,-1.507635,0.116884
2698.031245,real,1.535822,0.222967,-2.055912,0.691244,-1.507635,0.116884
