t_mono_s,source,joint1_rad,joint2_rad,joint3_rad,joint4_rad,joint5_rad,joint6_rad
2649.224918,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.225307,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.225518,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.225683,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.225841,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.225999,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.226149,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.226293,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.226427,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.226564,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.226698,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.226835,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.226968,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.227121,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.227252,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.227392,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.227526,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.227690,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.227830,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.227972,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.228126,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.228274,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.228417,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.228561,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.228758,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.228936,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.229117,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.229284,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.229512,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.229670,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.229839,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.229997,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.230161,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.230399,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.230546,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.230676,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.230806,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.230945,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.231097,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.231238,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.231385,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.231800,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.236077,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.239761,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.243735,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.248353,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.251749,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.255721,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.259700,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.263624,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.268037,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.271651,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.275592,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.279642,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.283687,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.287626,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.291553,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.295602,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.299579,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.303543,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.307630,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.311524,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.315527,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.319487,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.323488,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.327578,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.331545,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.335504,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.339507,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.343495,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.347659,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.351469,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.355474,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.359440,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.363461,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.367718,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.371383,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.375419,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.379374,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.383374,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
2649.387391,sim,1.535822,0.222965,-2.146794,0.691245,-1.507635,0.116884
