t_rel_s,t_unix,cycle,phase,setpoint_n,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0015,1783968608.3508,0,-1,6.5000,-0.0000,1.42244,0.00067,-2.63054,1.05911,1.57083,0.11672,-0.12762,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0257,1783968608.3751,1,0,6.5000,-0.0000,1.42244,0.00068,-2.63054,1.05911,1.57083,0.11672,-0.12762,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0334,1783968608.3827,1,0,6.5000,-0.0000,1.42244,0.00068,-2.63054,1.05910,1.57083,0.11672,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0372,1783968608.3865,1,0,6.5000,-0.0000,1.42244,0.00068,-2.63054,1.05910,1.57082,0.11673,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0400,1783968608.3893,1,0,6.5000,-0.0000,1.42244,0.00068,-2.63054,1.05910,1.57082,0.11673,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0403,1783968608.3896,1,0,6.5000,-0.0000,1.42244,0.00068,-2.63054,1.05910,1.57082,0.11673,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0415,1783968608.3908,1,0,6.5000,-0.0000,1.42244,0.00069,-2.63054,1.05909,1.57082,0.11673,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0419,1783968608.3912,1,0,6.5000,-0.0000,1.42244,0.00069,-2.63054,1.05909,1.57082,0.11673,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0423,1783968608.3916,1,0,6.5000,-0.0000,1.42244,0.00069,-2.63054,1.05909,1.57082,0.11673,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0427,1783968608.3921,1,0,6.5000,-0.0000,1.42244,0.00069,-2.63054,1.05909,1.57082,0.11673,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0495,1783968608.3988,1,0,6.5000,-0.0000,1.42244,0.00069,-2.63054,1.05908,1.57081,0.11674,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0520,1783968608.4013,1,0,6.5000,-0.0000,1.42244,0.00069,-2.63054,1.05908,1.57081,0.11674,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0524,1783968608.4017,1,0,6.5000,-0.0000,1.42244,0.00069,-2.63054,1.05908,1.57081,0.11674,-0.12763,-0.48152,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
