t_rel_s,t_unix,cycle,phase,setpoint_n,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0169,1783965624.5681,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0209,1783965624.5721,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0214,1783965624.5725,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0218,1783965624.5730,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0240,1783965624.5752,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0243,1783965624.5755,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0247,1783965624.5759,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0266,1783965624.5777,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0269,1783965624.5781,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0275,1783965624.5787,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0278,1783965624.5789,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0293,1783965624.5805,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0296,1783965624.5808,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0374,1783965624.5886,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0378,1783965624.5890,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0416,1783965624.5927,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0420,1783965624.5932,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0424,1783965624.5936,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0495,1783965624.6007,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0543,1783965624.6054,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0662,1783965624.6174,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0753,1783965624.6265,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0836,1783965624.6348,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0839,1783965624.6351,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1283,1783965624.6795,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1288,1783965624.6800,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1293,1783965624.6805,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1297,1783965624.6809,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1364,1783965624.6876,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1514,1783965624.7026,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1542,1783965624.7054,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1547,1783965624.7059,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1684,1783965624.7195,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1728,1783965624.7240,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63053,1.05907,1.57079,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
