t_rel_s,t_unix,cycle,phase,setpoint_n,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0007,1783971476.8517,0,-1,7.0000,-0.0001,1.42244,0.00066,-2.63054,1.05919,1.57081,0.11675,-0.12763,-0.48154,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0011,1783971476.8521,0,-1,7.0000,-0.0001,1.42244,0.00066,-2.63054,1.05919,1.57081,0.11675,-0.12763,-0.48154,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0035,1783971476.8545,0,-1,7.0000,-0.0001,1.42244,0.00066,-2.63054,1.05919,1.57081,0.11675,-0.12763,-0.48154,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0039,1783971476.8549,0,-1,7.0000,-0.0001,1.42244,0.00066,-2.63054,1.05919,1.57081,0.11675,-0.12763,-0.48154,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0042,1783971476.8551,0,-1,7.0000,-0.0001,1.42244,0.00066,-2.63054,1.05919,1.57081,0.11675,-0.12763,-0.48154,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0121,1783971476.8631,1,0,7.0000,-0.0001,1.42244,0.00066,-2.63054,1.05919,1.57081,0.11675,-0.12763,-0.48154,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0651,1783971476.9161,1,0,7.0000,-0.0001,1.42244,0.00069,-2.63053,1.05912,1.57080,0.11675,-0.12763,-0.48153,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0654,1783971476.9164,1,0,7.0000,-0.0001,1.42244,0.00069,-2.63053,1.05912,1.57080,0.11675,-0.12763,-0.48153,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0657,1783971476.9167,1,0,7.0000,-0.0001,1.42244,0.00069,-2.63053,1.05912,1.57080,0.11675,-0.12763,-0.48153,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0661,1783971476.9170,1,0,7.0000,-0.0001,1.42244,0.00069,-2.63053,1.05912,1.57080,0.11675,-0.12763,-0.48153,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0668,1783971476.9177,1,0,7.0000,-0.0001,1.42244,0.00069,-2.63053,1.05911,1.57080,0.11675,-0.12763,-0.48153,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0762,1783971476.9272,1,0,7.0000,-0.0001,1.42244,0.00070,-2.63053,1.05909,1.57080,0.11675,-0.12763,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0911,1783971476.9421,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0968,1783971476.9478,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1097,1783971476.9607,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1307,1783971476.9817,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1311,1783971476.9821,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1335,1783971476.9845,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1340,1783971476.9849,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1509,1783971477.0019,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1940,1783971477.0450,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1987,1783971477.0497,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1989,1783971477.0498,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1991,1783971477.0501,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1994,1783971477.0503,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2521,1783971477.1031,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2524,1783971477.1034,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2527,1783971477.1037,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2530,1783971477.1040,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2546,1783971477.1056,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2548,1783971477.1058,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3115,1783971477.1625,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3141,1783971477.1651,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3149,1783971477.1659,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3151,1783971477.1661,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3154,1783971477.1664,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3339,1783971477.1849,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3537,1783971477.2046,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3540,1783971477.2050,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3749,1783971477.2259,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3754,1783971477.2264,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3756,1783971477.2266,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3760,1783971477.2269,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3952,1783971477.2461,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4071,1783971477.2581,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4074,1783971477.2584,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4150,1783971477.2660,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4169,1783971477.2679,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4172,1783971477.2682,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4448,1783971477.2958,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4452,1783971477.2962,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4456,1783971477.2966,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4473,1783971477.2983,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4478,1783971477.2988,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4573,1783971477.3083,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4913,1783971477.3423,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.5168,1783971477.3678,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.5200,1783971477.3710,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11676,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.5415,1783971477.3925,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11675,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.5431,1783971477.3941,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11675,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.5437,1783971477.3947,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11675,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.5478,1783971477.3987,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11675,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.5482,1783971477.3991,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11675,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.5630,1783971477.4140,1,0,7.0000,-0.0001,1.42244,0.00071,-2.63053,1.05907,1.57080,0.11675,-0.12764,-0.48152,0.03738,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
