t_rel_s,t_unix,cycle,phase,setpoint_n,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0015,1783957710.1680,0,-1,5.0000,0.0000,1.42244,0.00070,-2.63055,1.05906,1.57082,0.11673,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0038,1783957710.1703,1,0,5.0000,0.0000,1.42244,0.00070,-2.63055,1.05906,1.57082,0.11673,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0042,1783957710.1707,1,0,5.0000,0.0000,1.42244,0.00070,-2.63055,1.05906,1.57082,0.11673,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0217,1783957710.1882,1,0,5.0000,0.0000,1.42244,0.00070,-2.63055,1.05906,1.57082,0.11673,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0229,1783957710.1894,1,0,5.0000,0.0000,1.42244,0.00070,-2.63055,1.05906,1.57082,0.11673,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0234,1783957710.1899,1,0,5.0000,0.0000,1.42244,0.00070,-2.63055,1.05906,1.57082,0.11673,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0389,1783957710.2054,1,0,5.0000,0.0000,1.42244,0.00070,-2.63054,1.05906,1.57082,0.11673,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0436,1783957710.2101,1,0,5.0000,0.0000,1.42244,0.00070,-2.63054,1.05906,1.57082,0.11674,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0441,1783957710.2106,1,0,5.0000,0.0000,1.42244,0.00070,-2.63054,1.05906,1.57082,0.11674,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0454,1783957710.2119,1,0,5.0000,0.0000,1.42244,0.00071,-2.63054,1.05906,1.57081,0.11674,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0457,1783957710.2122,1,0,5.0000,0.0000,1.42244,0.00071,-2.63054,1.05906,1.57081,0.11674,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0492,1783957710.2157,1,0,5.0000,0.0000,1.42244,0.00071,-2.63054,1.05906,1.57081,0.11674,-0.12763,-0.48151,0.03737,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
