t_rel_s,t_unix,cycle,phase,setpoint_n,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0007,1784397774.1195,0,-1,1.0000,0.0038,1.42138,0.26876,-2.61218,0.77266,1.57082,0.27401,-0.13370,-0.39487,0.05014,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1064,1784397774.2252,1,0,1.0000,0.0048,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1948,1784397774.3137,1,0,1.0000,0.0035,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2918,1784397774.4106,1,0,1.0000,0.0032,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3887,1784397774.5075,1,0,1.0000,0.0043,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4881,1784397774.6070,1,0,1.0000,0.0106,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.5901,1784397774.7089,1,0,1.0000,0.0125,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.6830,1784397774.8018,1,0,1.0000,0.0119,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.7785,1784397774.8973,1,1,1.0000,0.0078,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.8737,1784397774.9925,1,1,1.0000,0.0055,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.9771,1784397775.0959,1,1,1.0000,0.0012,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.0700,1784397775.1888,1,1,1.0000,-0.0001,1.42138,0.26872,-2.61224,0.77271,1.57080,0.27401,-0.13372,-0.39484,0.05010,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.1659,1784397775.2847,1,1,1.0000,0.0042,1.42138,0.26834,-2.61244,0.77323,1.57080,0.27401,-0.13372,-0.39481,0.04992,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.2642,1784397775.3830,1,1,1.0000,0.0054,1.42138,0.26785,-2.61262,0.77396,1.57080,0.27401,-0.13371,-0.39485,0.04973,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.3618,1784397775.4806,1,1,1.0000,0.0058,1.42138,0.26747,-2.61280,0.77453,1.57080,0.27401,-0.13371,-0.39485,0.04957,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.4617,1784397775.5805,1,1,1.0000,0.0054,1.42137,0.26695,-2.61303,0.77531,1.57080,0.27401,-0.13371,-0.39487,0.04935,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.5540,1784397775.6728,1,1,1.0000,0.0053,1.42137,0.26667,-2.61318,0.77573,1.57080,0.27401,-0.13371,-0.39486,0.04922,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.6567,1784397775.7755,1,1,1.0000,0.0053,1.42137,0.26608,-2.61346,0.77661,1.57080,0.27401,-0.13370,-0.39486,0.04896,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.7482,1784397775.8670,1,1,1.0000,0.0109,1.42136,0.26586,-2.61356,0.77695,1.57080,0.27401,-0.13370,-0.39487,0.04887,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.8502,1784397775.9690,1,1,1.0000,0.0151,1.42136,0.26524,-2.61385,0.77784,1.57080,0.27401,-0.13370,-0.39486,0.04860,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.9490,1784397776.0678,1,1,1.0000,0.0184,1.42136,0.26497,-2.61398,0.77825,1.57080,0.27401,-0.13370,-0.39487,0.04848,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2.0558,1784397776.1746,1,1,1.0000,0.0173,1.42135,0.26439,-2.61426,0.77909,1.57080,0.27401,-0.13370,-0.39486,0.04823,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2.1366,1784397776.2554,1,1,1.0000,0.0059,1.42135,0.26412,-2.61438,0.77951,1.57080,0.27401,-0.13370,-0.39487,0.04811,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2.2345,1784397776.3533,1,1,1.0000,0.0025,1.42135,0.26370,-2.61458,0.78012,1.57080,0.27401,-0.13370,-0.39487,0.04792,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2.3301,1784397776.4489,1,1,1.0000,0.0017,1.42135,0.26326,-2.61476,0.78077,1.57080,0.27401,-0.13369,-0.39488,0.04775,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2.4291,1784397776.5479,1,1,1.0000,0.0033,1.42134,0.26290,-2.61495,0.78130,1.57080,0.27401,-0.13369,-0.39487,0.04758,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2.5252,1784397776.6441,1,1,1.0000,0.0029,1.42134,0.26236,-2.61519,0.78209,1.57080,0.27401,-0.13369,-0.39488,0.04735,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2.6267,1784397776.7455,1,1,1.0000,0.0036,1.42134,0.26205,-2.61535,0.78255,1.57080,0.27401,-0.13369,-0.39487,0.04721,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2.7230,1784397776.8419,1,1,1.0000,0.0061,1.42133,0.26146,-2.61563,0.78341,1.57080,0.27401,-0.13369,-0.39487,0.04695,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2.8171,1784397776.9359,1,1,1.0000,0.0103,1.42133,0.26123,-2.61573,0.78375,1.57080,0.27401,-0.13369,-0.39487,0.04686,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
2.9131,1784397777.0319,1,1,1.0000,0.0116,1.42133,0.26060,-2.61602,0.78466,1.57080,0.27401,-0.13369,-0.39487,0.04659,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3.0131,1784397777.1319,1,1,1.0000,0.0042,1.42133,0.26034,-2.61614,0.78506,1.57080,0.27401,-0.13369,-0.39487,0.04647,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3.1101,1784397777.2289,1,1,1.0000,0.0016,1.42132,0.25987,-2.61636,0.78573,1.57080,0.27401,-0.13369,-0.39487,0.04627,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3.2081,1784397777.3269,1,1,1.0000,0.0003,1.42132,0.25948,-2.61651,0.78631,1.57080,0.27401,-0.13368,-0.39489,0.04612,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3.6248,1784397777.7436,1,1,1.0000,-0.0006,1.42131,0.25764,-2.61737,0.78901,1.57081,0.27401,-0.13368,-0.39489,0.04532,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3.6942,1784397777.8130,1,1,1.0000,0.0040,1.42131,0.25729,-2.61754,0.78950,1.57081,0.27401,-0.13368,-0.39487,0.04516,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3.7898,1784397777.9086,1,1,1.0000,0.0046,1.42130,0.25677,-2.61777,0.79026,1.57081,0.27401,-0.13367,-0.39488,0.04495,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3.8877,1784397778.0065,1,1,1.0000,0.0015,1.42130,0.25650,-2.61790,0.79065,1.57081,0.27401,-0.13367,-0.39487,0.04483,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
3.9831,1784397778.1020,1,1,1.0000,-0.0011,1.42130,0.25590,-2.61817,0.79153,1.57081,0.27401,-0.13367,-0.39488,0.04457,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
