t_rel_s,t_unix,cycle,phase,setpoint_n,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0054,1783441474.9368,1,0,1.0000,-0.0000,1.42115,-0.05372,-2.70366,1.25318,1.56229,0.11529,-0.13142,-0.46623,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0129,1783441474.9443,1,0,1.0000,-0.0000,1.42115,-0.05372,-2.70366,1.25318,1.56229,0.11529,-0.13142,-0.46623,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0225,1783441474.9540,1,0,1.0000,-0.0000,1.42115,-0.05372,-2.70366,1.25318,1.56229,0.11529,-0.13142,-0.46623,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0359,1783441474.9673,1,0,1.0000,-0.0000,1.42115,-0.05372,-2.70366,1.25318,1.56229,0.11529,-0.13142,-0.46623,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0479,1783441474.9794,1,0,1.0000,-0.0000,1.42115,-0.05372,-2.70366,1.25318,1.56229,0.11529,-0.13142,-0.46623,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0526,1783441474.9841,1,0,1.0000,-0.0000,1.42115,-0.05372,-2.70366,1.25318,1.56229,0.11529,-0.13142,-0.46623,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0667,1783441474.9982,1,0,1.0000,-0.0000,1.42115,-0.05372,-2.70366,1.25318,1.56229,0.11529,-0.13142,-0.46623,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0767,1783441475.0081,1,0,1.0000,-0.0000,1.42115,-0.05372,-2.70366,1.25318,1.56229,0.11529,-0.13142,-0.46623,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0889,1783441475.0203,1,0,1.0000,-0.0000,1.42115,-0.05372,-2.70366,1.25318,1.56229,0.11529,-0.13142,-0.46623,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0925,1783441475.0239,1,0,1.0000,-0.0000,1.42115,-0.05372,-2.70366,1.25318,1.56229,0.11529,-0.13142,-0.46623,0.01771,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
