t_rel_s,t_unix,cycle,phase,setpoint_n,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0070,1783012515.0896,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0192,1783012515.1018,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0280,1783012515.1107,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0392,1783012515.1218,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0494,1783012515.1321,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0575,1783012515.1402,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0777,1783012515.1603,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0798,1783012515.1625,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0803,1783012515.1630,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0926,1783012515.1752,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1003,1783012515.1829,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1066,1783012515.1892,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1337,1783012515.2163,1,0,1.0000,0.0000,1.44682,0.23328,-2.77760,0.97329,1.57080,0.00000,-0.14513,-0.37992,0.04645,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
