t_rel_s,t_unix,cycle,phase,setpoint_n,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0049,1783441336.2650,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0089,1783441336.2690,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0093,1783441336.2695,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0169,1783441336.2771,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0267,1783441336.2869,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0275,1783441336.2877,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0382,1783441336.2983,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0513,1783441336.3114,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0572,1783441336.3173,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0721,1783441336.3323,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0809,1783441336.3411,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0894,1783441336.3495,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0971,1783441336.3572,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0974,1783441336.3576,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1061,1783441336.3663,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1209,1783441336.3811,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1304,1783441336.3906,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1367,1783441336.3969,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1533,1783441336.4135,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1611,1783441336.4213,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1617,1783441336.4219,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2142,1783441336.4743,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2146,1783441336.4748,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2151,1783441336.4753,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2162,1783441336.4764,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2169,1783441336.4771,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2313,1783441336.4915,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2363,1783441336.4965,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2465,1783441336.5067,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2772,1783441336.5374,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2777,1783441336.5378,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3680,1783441336.6282,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4695,1783441336.7297,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4700,1783441336.7301,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.6278,1783441336.8879,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.6283,1783441336.8884,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.6288,1783441336.8890,1,0,2.0000,0.0000,1.42052,0.14185,-2.66687,1.00233,1.56182,0.11682,-0.13242,-0.45910,0.07209,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
