t_rel_s,t_unix,cycle,phase,setpoint_n,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0046,1783967330.0593,1,0,1.0000,-0.0000,1.42244,0.00072,-2.63045,1.05903,1.57084,0.11671,-0.12761,-0.48157,0.03742,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0179,1783967330.0727,1,0,1.0000,-0.0000,1.42244,0.00072,-2.63045,1.05903,1.57084,0.11671,-0.12761,-0.48157,0.03742,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0212,1783967330.0759,1,0,1.0000,-0.0000,1.42244,0.00072,-2.63045,1.05903,1.57084,0.11671,-0.12761,-0.48157,0.03742,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0352,1783967330.0899,1,0,1.0000,-0.0000,1.42244,0.00072,-2.63045,1.05903,1.57084,0.11671,-0.12761,-0.48157,0.03742,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0420,1783967330.0968,1,0,1.0000,-0.0000,1.42244,0.00072,-2.63045,1.05903,1.57084,0.11671,-0.12761,-0.48157,0.03742,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0528,1783967330.1076,1,0,1.0000,-0.0000,1.42244,0.00072,-2.63045,1.05903,1.57084,0.11672,-0.12762,-0.48157,0.03741,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0613,1783967330.1161,1,0,1.0000,-0.0000,1.42244,0.00072,-2.63046,1.05903,1.57083,0.11672,-0.12762,-0.48156,0.03741,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0715,1783967330.1263,1,0,1.0000,-0.0000,1.42244,0.00072,-2.63048,1.05904,1.57082,0.11673,-0.12762,-0.48156,0.03740,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0809,1783967330.1357,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63050,1.05905,1.57081,0.11674,-0.12763,-0.48154,0.03739,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.0813,1783967330.1361,1,0,1.0000,-0.0000,1.42244,0.00071,-2.63050,1.05905,1.57081,0.11674,-0.12763,-0.48154,0.03739,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
