t_rel_s,t_unix,cycle,phase,setpoint_n,force_net_n,q1,q2,q3,q4,q5,q6,tcp_x,tcp_y,tcp_z,taxel_0,taxel_1,taxel_2,taxel_3,taxel_4,taxel_5,taxel_6,taxel_7,taxel_8,taxel_9,taxel_10,taxel_11,taxel_12,taxel_13,taxel_14,taxel_15,taxel_16,taxel_17,taxel_18,taxel_19,taxel_20,taxel_21,taxel_22,taxel_23,taxel_24,n_RA,n_SA,cn_mm,cn_ra,cn_sa
0.0181,1784397721.5737,1,0,7.0000,0.0260,1.42138,0.26877,-2.61217,0.77266,1.57115,0.27401,-0.13360,-0.39486,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.1103,1784397721.6659,1,0,7.0000,0.0264,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.2089,1784397721.7645,1,0,7.0000,0.0297,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.3080,1784397721.8636,1,0,7.0000,0.0307,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4070,1784397721.9625,1,0,7.0000,0.0298,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.4987,1784397722.0543,1,0,7.0000,0.0296,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.5980,1784397722.1535,1,0,7.0000,0.0316,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.6976,1784397722.2531,1,0,7.0000,0.0322,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.7914,1784397722.3470,1,1,7.0000,0.0324,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.8891,1784397722.4446,1,1,7.0000,0.0294,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
0.9867,1784397722.5423,1,1,7.0000,0.0253,1.42138,0.26877,-2.61217,0.77266,1.57080,0.27401,-0.13371,-0.39487,0.05015,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.0847,1784397722.6402,1,1,7.0000,0.0241,1.42138,0.26868,-2.61227,0.77276,1.57080,0.27401,-0.13372,-0.39482,0.05008,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.1859,1784397722.7415,1,1,7.0000,0.0239,1.42138,0.26826,-2.61246,0.77333,1.57080,0.27401,-0.13372,-0.39482,0.04989,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.3682,1784397722.9237,1,1,7.0000,0.0251,1.42138,0.26785,-2.61251,0.77396,1.57080,0.27401,-0.13370,-0.39493,0.04979,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.3761,1784397722.9316,1,1,7.0000,0.0311,1.42138,0.26785,-2.61251,0.77396,1.57080,0.27401,-0.13370,-0.39493,0.04979,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
1.4696,1784397723.0252,1,1,7.0000,0.0351,1.42138,0.26782,-2.61261,0.77404,1.57080,0.27401,-0.13371,-0.39488,0.04974,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
